"qudtUri","qudtLabel","qudtDimensionVector","qudtConversionMultiplier","nonLatexDescription","latexDescription"
"http://qudt.org/vocab/unit/PDL-PER-FT2","Poundal per Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",1.48816394356955,NA,"
  A $\textit{Poundal Per Square Foot}$, ($pdl/ft^2$), is a unit in the category of Pressure. 
  It is also known as poundals per square foot, poundal/square foot. 
  This unit is commonly used in the UK, US unit systems. 
  A $\textit{Poundal Per Square Foot}$ has a dimension of $ML^{-1}T^{-2}$,
   where $M$ is mass, $L$ is length, and $T$ is time. 
   It can be converted to the corresponding standard SI unit $\textit{Pa}$ by multiplying its value
    by a factor of 1.488163944.
"
"http://qudt.org/vocab/unit/PDL-PER-IN","Poundal per Inch","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",5.44310844,"non SI-conform unit of the surface tension according to the Imperial unit system as quotient poundal by inch",NA
"http://qudt.org/vocab/unit/PDL-PER-IN2","Poundal per Square Inch","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",214.295607874016,"non SI-conform unit of the pressure according to the Imperial system of units (poundal by square inch)",NA
"http://qudt.org/vocab/unit/PDL-SEC-PER-FT2","Poundal Second per Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0",1.48816394356955,"non SI-conform unit of viscosity",NA
"http://qudt.org/vocab/unit/PDL-SEC-PER-IN2","Poundal Second per Square Inch","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0",214.295607874016,"non SI-conforming unit of dynamic viscosity according to the Imperial system of units as product unit of the pressure (poundal by square inch) multiplied by the SI base unit second",NA
"http://qudt.org/vocab/unit/PebiBIT","Pebibit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",87267165460724.6,NA,NA
"http://qudt.org/vocab/unit/PebiBIT-PER-M","Pebibit per Meter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",87267165460724.6,"1,125,899,906,842,624-fold of the unit bit divided by the SI base unit metre",NA
"http://qudt.org/vocab/unit/PebiBIT-PER-M2","Pebibit per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",87267165460724.6,"1,125,899,906,842,624-fold of the unit bit divided by the power of the SI base unit metre with the exponent 2",NA
"http://qudt.org/vocab/unit/PebiBIT-PER-M3","Pebibit per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",87267165460724.6,"1,125,899,906,842,624-fold of the unit bit divided by the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/PebiBYTE","Pebibyte","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",698137323685797,NA,"The pebibyte is a standards-based binary multiple (prefix pebi, symbol Pi) of the byte, a unit of digital information storage. The pebibyte unit symbol is PiB. 1 pebibyte =  1125899906842624bytes = 1024 tebibytes The pebibyte is closely related to the petabyte, which is defined as $10^{15} bytes = 1,000,000,000,000,000 bytes$."
"http://qudt.org/vocab/unit/Pennyweight","Pennyweight","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T0D0",0.00155517384,"non SI-conforming unit of mass which comes from the Anglo-American Troy or Apothecaries' Weight System of units according to NIST of 1 pwt = 1.555174 10^3 kg",NA
"http://qudt.org/vocab/unit/PENNYWEIGHT","Pennyweight","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T0D0",0.00155517384,"non SI-conforming unit of mass which comes from the Anglo-American Troy or Apothecaries' Weight System of units according to NIST of 1 pwt = 1.555174 10^3 kg",NA
"http://qudt.org/vocab/unit/PER-ANGSTROM","Reciprocal Angstrom","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1e+10,"reciprocal of the unit angstrom",NA
"http://qudt.org/vocab/unit/PER-BAR","Reciprocal Bar","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T2D0",1e-05,"reciprocal of the metrical unit with the name bar",NA
"http://qudt.org/vocab/unit/PER-CentiM","Reciprocal Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",100,"reciprocal of the 0.01-fold of the SI base unit metre",NA
"http://qudt.org/vocab/unit/PER-CentiM3","Reciprocal Cubic Centimeter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1e+06,"reciprocal of the 0.000001-fold of the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/PER-DAY","Reciprocal Day","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1.157407407407e-05,"reciprocal of the unit day",NA
"http://qudt.org/vocab/unit/PER-DEG_C","На Градус Целзий","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H-1T0D0",1,"reciprocal of the unit degree Celsius",NA
"http://qudt.org/vocab/unit/PER-DEG_F","Reciprocal Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H-1T0D0",1.8,"reciprocal of the traditional unit degree Fahrenheit",NA
"http://qudt.org/vocab/unit/PER-EV-M3","Reciprocal Electron Volt Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-5I0M-1H0T2D0",6241509074460763136,"complement of the unit for atomic energy electronvolt related to the power of the SI base unit metre by exponent 3",NA
"http://qudt.org/vocab/unit/PER-EV2","Reciprocal Square Electron Volt","http://qudt.org/vocab/dimensionvector/A0E0L-4I0M-2H0T4D0",3.8956435526576e+37,NA,"Per Square Electron Volt is a denominator unit with dimensions $/eV^2$."
"http://qudt.org/vocab/unit/PER-FT3","Reciprocal Cubic Foot","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",35.3146667214886,"reciprocal value of the power of the unit foot according to the Anglo-American and the Imperial system of units with the exponent 3",NA
"http://qudt.org/vocab/unit/PER-GigaEV2","Reciprocal Square Giga Electron Volt","http://qudt.org/vocab/dimensionvector/A0E0L-4I0M-2H0T4D0",3.8956435526576e+19,NA,"Per Square Giga Electron Volt Unit is a denominator unit with dimensions $/GeV^2$."
"http://qudt.org/vocab/unit/PER-GM","Per Grammo","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T0D0",1000,"reciprocal of the 0.001-fold of the SI base unit kilogram",NA
"http://qudt.org/vocab/unit/PER-H","Reciprocal Henry","http://qudt.org/vocab/dimensionvector/A0E2L-2I0M-1H0T2D0",1,"reciprocal of the SI derived unit henry",NA
"http://qudt.org/vocab/unit/PER-HR","Reciprocal Hour","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",0.00027777777777777,NA,"A reciprocal unit of time for $\textit{reciprocal hour}$ or ""inverse hour""."
"http://qudt.org/vocab/unit/PER-IN","Reciprocal Inch","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",39.3700787401575,"complement of the unit inch according to the Anglo-American and Imperial system of units",NA
"http://qudt.org/vocab/unit/PER-IN2","Reciprocal Square Inch","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",1550.0031000062,"complement of the power of the unit inch according to the Anglo-American and Imperial system of units by exponent 2",NA
"http://qudt.org/vocab/unit/PER-IN3","Reciprocal Cubic Inch","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",61023.7440947323,"reciprocal value of the power of the unit inch according to the Anglo-American and the Imperial system of units with the exponent 3",NA
"http://qudt.org/vocab/unit/PER-J","Par Joule","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M-1H0T2D0",1,"reciprocal of the SI derived unit joule",NA
"http://qudt.org/vocab/unit/PER-J-M3","Reciprocal Joule Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-5I0M-1H0T2D0",1,"unit of the density of states as a reciprocal of the derived unit joule related to the power of the SI base unit metre by exponent 3",NA
"http://qudt.org/vocab/unit/PER-J2","Na Dżul Kwadratowy","http://qudt.org/vocab/dimensionvector/A0E0L-4I0M-2H0T4D0",1,NA,"Per Square Joule is a denominator unit with dimensions $/eV^2$."
"http://qudt.org/vocab/unit/PER-K","Na Kelwin","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H-1T0D0",1,NA,"Per Kelvin Unit is a denominator unit with dimensions $/k$."
"http://qudt.org/vocab/unit/PER-KiloGM","Per Chilogrammo","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T0D0",1,"reciprocal of the SI base unit kilogram",NA
"http://qudt.org/vocab/unit/PER-KiloGM-SEC","Per Chiliogramma Secundum","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T-1D0",1,"product of SI base units kilogram to the power of minus one and second to the power of minus one given as dimensional product dim Q = L**$a} M**$b} T**$g} I**$d} $TH**$e} N**$z} J**$i}",NA
"http://qudt.org/vocab/unit/PER-KiloGM2","Par Kilogramme Carré","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-2H0T0D0",1,NA,"Per Square Kilogram is a denominator unit with dimensions $/kg^2$."
"http://qudt.org/vocab/unit/PER-KiloM","Reciprocal Kilometer","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",0.001,NA,"Per Kilometer Unit is a denominator unit with dimensions $/km$."
"http://qudt.org/vocab/unit/PER-KiloV-A-HR","Reciprocal Kilovolt Ampere Hour","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M-1H0T2D0",2.7777777777e-07,"reciprocal of the 1,000-fold of the product of the SI derived unit volt and the SI base unit ampere and the unit hour",NA
"http://qudt.org/vocab/unit/PER-KiloVA-HR","Reciprocal Kilo Volt Ampere Hour","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M-1H0T2D0",2.7777777777e-07,"reciprocal of the 1,000-fold of the product of the SI derived unit volt ampere and the unit hour",NA
"http://qudt.org/vocab/unit/PER-L","Reciprocal Liter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1000,"reciprocal value of the unit litre",NA
"http://qudt.org/vocab/unit/PER-LB","Reciprocal Pound Mass","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T0D0",2.20462262184878,"reciprocal of the unit pound (avoirdupois)",NA
"http://qudt.org/vocab/unit/PER-M","Reciprocal Meter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1,NA,"Per Meter Unit is a denominator unit with dimensions $/m$."
"http://qudt.org/vocab/unit/PER-M-K","Reciprocal Meter Kelvin","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H-1T0D0",1,NA,"Per Meter Kelvin Unit is a denominator unit with dimensions $/m.k$."
"http://qudt.org/vocab/unit/PER-M-NanoM","Reciprocal Meter Nanometer","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",1e+09,NA,NA
"http://qudt.org/vocab/unit/PER-M-NanoM-SR","Reciprocal Meter Nanometer Steradian","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",1e+09,NA,NA
"http://qudt.org/vocab/unit/PER-M-SEC","Reciprocal Meter Second","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T-1D0",1,NA,NA
"http://qudt.org/vocab/unit/PER-M-SR","Reciprocal Meter Steradian","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1,NA,NA
"http://qudt.org/vocab/unit/PER-M2","Reciprocal Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",1,NA,"""Per Square Meter"" is a denominator unit with dimensions $/m^2$."
"http://qudt.org/vocab/unit/PER-M2-SEC","Reciprocal Square Meter Second","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T-1D0",1,"unit of the particle current density",NA
"http://qudt.org/vocab/unit/PER-M3","Reciprocal Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1,NA,"""Per Cubic Meter"" is a denominator unit with dimensions $/m^3$."
"http://qudt.org/vocab/unit/PER-M3-SEC","Reciprocal Cubic Meter Second","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T-1D0",1,"unit of the slowing-down density as reciprocal of the power of the SI base unit metre with exponent 3 divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/PER-MegaK","Na Megakelvin","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H-1T0D0",1e-06,"0.000001-fold of reciprocal of the SI base unit kelvin",NA
"http://qudt.org/vocab/unit/PER-MegaPA","Na Megapaskal","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T2D0",1e-06,"reciprocal of the 1,000,000-fold of the derived unit pascal",NA
"http://qudt.org/vocab/unit/PER-MicroM","Reciprocal Micrometer","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1e+06,NA,"Per Micrometer Unit is a denominator unit with dimensions $/microm$."
"http://qudt.org/vocab/unit/PER-MicroMOL-L","Reciprocal Micromole Liter","http://qudt.org/vocab/dimensionvector/A-1E0L-3I0M0H0T0D0",1e+09,NA,NA
"http://qudt.org/vocab/unit/PER-MILLE-PSI","Reciprocal Mille Psi","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T2D0",1.450377e-07,"thousandth divided by the composed unit for pressure (pound-force per square inch)",NA
"http://qudt.org/vocab/unit/PER-MilliGM","Per Milligrammo","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T0D0",1e+06,"reciprocal of the 0.000001-fold of the SI base unit kilogram",NA
"http://qudt.org/vocab/unit/PER-MilliL","Reciprocal Milliliter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1e+06,"reciprocal value of the unit Millilitre",NA
"http://qudt.org/vocab/unit/PER-MilliM","Reciprocal Millimeter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1000,NA,"Per Millimeter Unit is a denominator unit with dimensions $/mm$."
"http://qudt.org/vocab/unit/PER-MilliM3","Reciprocal Cubic Millimeter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1e+09,"reciprocal value of the 0.000000001-fold of the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/PER-MilliSEC","Per Millisaat","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1000,NA,NA
"http://qudt.org/vocab/unit/PER-MIN","Reciprocal Minute","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",0.0166666666666667,NA,"A reciprocal unit of time for $\textit{reciprocal minute}$ or $\textit{inverse minute}$."
"http://qudt.org/vocab/unit/PER-MO","Reciprocal Month","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",3.9193507729e-07,"reciprocal of the unit month",NA
"http://qudt.org/vocab/unit/PER-MOL","Per Moles","http://qudt.org/vocab/dimensionvector/A-1E0L0I0M0H0T0D0",1,NA,"<p>The $\textit{Per Mole Unit}$ is a denominator unit with dimensions $mol^{-1}$</p>."
"http://qudt.org/vocab/unit/PER-NanoM","Reciprocal Nanometer","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1e+09,NA,"Per Nanometer Unit is a denominator unit with dimensions $/nm$."
"http://qudt.org/vocab/unit/PER-OZ","Reciprocal Ounce Mass","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T0D0",35.2739619495804,"reciprocal of the unit ounce (avoirdupois)",NA
"http://qudt.org/vocab/unit/PER-PA","На Паскаль","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T2D0",1,"reciprocal of the SI derived unit pascal",NA
"http://qudt.org/vocab/unit/PER-PA-SEC","На Паскаль Секунда","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T1D0",1,NA,NA
"http://qudt.org/vocab/unit/PER-PERCENT","Reciprocal Percent","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",100,"reciprocal of one hundredth",NA
"http://qudt.org/vocab/unit/PER-PicoM","Reciprocal Picometer","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",1e+12,NA,"Per Picoometer Unit is a denominator unit with dimensions $/pm$."
"http://qudt.org/vocab/unit/PER-PlanckMass2","Reciprocal Square Planck Mass","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-2H0T0D0",2111089287176722,NA,"In physics, the Planck mass, denoted by $m_P$, is the unit of mass in the system of natural units known as Planck units. It is defined so that $\approx  1.2209 \times 10 GeV/c_0 = 2.17651(13) \times 10 kg$, (or $21.7651 \mu g$), where $c_0$ is the speed of light in a vacuum, $G$ is the gravitational constant, and $\hbar$ is the reduced Planck constant. Particle physicists and cosmologists often use the reduced Planck mass, which is $\approx  4.341 \times 10 kg = 2.435  \times 10 GeV/c$. The added factor of $1/{\sqrt{8\pi}}$ simplifies a number of equations in general relativity. Quantum effects are typified by the magnitude of Planck's constant."
