"unit","ucumCode","qudtUnit","qudtUri"
"nanomolesperliter","nmol/L","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomolesperliter","nmol.L-1","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomoleperliter","nmol/L","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomoleperliter","nmol.L-1","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nmol/L","nmol/L","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nmol/L","nmol.L-1","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomoleperliter","nmol/L","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomoleperliter","nmol.L-1","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nmol.L-1","nmol/L","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nmol.L-1","nmol.L-1","NanoMOL-PER-L","http://qudt.org/vocab/unit/NanoMOL-PER-L"
"nanomoleperliterperday","nmol.L-1.d-1","NanoMOL-PER-L-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-L-DAY"
"nmol.L-1.d-1","nmol.L-1.d-1","NanoMOL-PER-L-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-L-DAY"
"nanomolesperliterperday","nmol.L-1.d-1","NanoMOL-PER-L-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-L-DAY"
"nmol.L-1.h-1","nmol.L-1.h-1","NanoMOL-PER-L-HR","http://qudt.org/vocab/unit/NanoMOL-PER-L-HR"
"nmol.m-2.d-1","nmol.m-2.d-1","NanoMOL-PER-M2-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-M2-DAY"
"nanomolespermetersquaredperday","nmol.m-2.d-1","NanoMOL-PER-M2-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-M2-DAY"
"nanomolespermetersquaredperday","nmol.m-2.d-1","NanoMOL-PER-M2-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-M2-DAY"
"nanomolepermetersquaredperday","nmol.m-2.d-1","NanoMOL-PER-M2-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-M2-DAY"
"nanomolepermicrogramperhour","nmol.ug-1.h-1","NanoMOL-PER-MicroGM-HR","http://qudt.org/vocab/unit/NanoMOL-PER-MicroGM-HR"
"nmol.ug-1.h-1","nmol.ug-1.h-1","NanoMOL-PER-MicroGM-HR","http://qudt.org/vocab/unit/NanoMOL-PER-MicroGM-HR"
"nmol.umol-1","nmol.umol-1","NanoMOL-PER-MicroMOL","http://qudt.org/vocab/unit/NanoMOL-PER-MicroMOL"
"nmol.umol-1.d-1","nmol.umol-1.d-1","NanoMOL-PER-MicroMOL-DAY","http://qudt.org/vocab/unit/NanoMOL-PER-MicroMOL-DAY"
"nS.cm-1","nS.cm-1","NanoS-PER-CentiM","http://qudt.org/vocab/unit/NanoS-PER-CentiM"
"nS.m-1","nS.m-1","NanoS-PER-M","http://qudt.org/vocab/unit/NanoS-PER-M"
"ns","ns","NanoSEC","http://qudt.org/vocab/unit/NanoSEC"
"nT","nT","NanoT","http://qudt.org/vocab/unit/NanoT"
"nW","nW","NanoW","http://qudt.org/vocab/unit/NanoW"
NA,NA,"NAT","http://qudt.org/vocab/unit/NAT"
NA,NA,"NAT-PER-SEC","http://qudt.org/vocab/unit/NAT-PER-SEC"
NA,NA,"NepaleseRupee","http://qudt.org/vocab/unit/NepaleseRupee"
NA,NA,"NetherlandsAntillianGuilder","http://qudt.org/vocab/unit/NetherlandsAntillianGuilder"
NA,NA,"NewIsraeliShekel","http://qudt.org/vocab/unit/NewIsraeliShekel"
NA,NA,"NewTaiwanDollar","http://qudt.org/vocab/unit/NewTaiwanDollar"
NA,NA,"NewTurkishLira","http://qudt.org/vocab/unit/NewTurkishLira"
NA,NA,"NewZealandDollar","http://qudt.org/vocab/unit/NewZealandDollar"
NA,NA,"Ngultrum","http://qudt.org/vocab/unit/Ngultrum"
NA,NA,"NorthKoreanWon","http://qudt.org/vocab/unit/NorthKoreanWon"
NA,NA,"NorwegianKrone","http://qudt.org/vocab/unit/NorwegianKrone"
"Np","Np","NP","http://qudt.org/vocab/unit/NP"
"nephelometricturbidityunit",NA,"NTU","http://qudt.org/vocab/unit/NTU"
NA,NA,"NTU","http://qudt.org/vocab/unit/NTU"
"nephelometricturbidityunit",NA,"NTU","http://qudt.org/vocab/unit/NTU"
"nephelometric turbidity unit",NA,"NTU","http://qudt.org/vocab/unit/NTU"
NA,NA,"NuevoSol","http://qudt.org/vocab/unit/NuevoSol"
"number","1","NUM","http://qudt.org/vocab/unit/NUM"
"number","{#}","NUM","http://qudt.org/vocab/unit/NUM"
"1","1","NUM","http://qudt.org/vocab/unit/NUM"
"1","{#}","NUM","http://qudt.org/vocab/unit/NUM"
"{#}","1","NUM","http://qudt.org/vocab/unit/NUM"
"{#}","{#}","NUM","http://qudt.org/vocab/unit/NUM"
"numbers","1","NUM","http://qudt.org/vocab/unit/NUM"
"numbers","{#}","NUM","http://qudt.org/vocab/unit/NUM"
"number","1","NUM","http://qudt.org/vocab/unit/NUM"
"number","{#}","NUM","http://qudt.org/vocab/unit/NUM"
"{#}.cm-2.ka-1","{#}.cm-2.ka-1","NUM-PER-CentiM-KiloYR","http://qudt.org/vocab/unit/NUM-PER-CentiM-KiloYR"
"numberpergram","{#}.g-1","NUM-PER-GM","http://qudt.org/vocab/unit/NUM-PER-GM"
"{#}.g-1","{#}.g-1","NUM-PER-GM","http://qudt.org/vocab/unit/NUM-PER-GM"
"numberpergram","{#}.g-1","NUM-PER-GM","http://qudt.org/vocab/unit/NUM-PER-GM"
"{#}.har-1","{#}.har-1","NUM-PER-HA","http://qudt.org/vocab/unit/NUM-PER-HA"
"numberperhectare","{#}.har-1","NUM-PER-HA","http://qudt.org/vocab/unit/NUM-PER-HA"
"numberperhectare","{#}.har-1","NUM-PER-HA","http://qudt.org/vocab/unit/NUM-PER-HA"
"number per hectare","{#}.har-1","NUM-PER-HA","http://qudt.org/vocab/unit/NUM-PER-HA"
"{#}.hg-1","{#}.hg-1","NUM-PER-HectoGM","http://qudt.org/vocab/unit/NUM-PER-HectoGM"
"{#}.h-1","{#}.h-1","NUM-PER-HR","http://qudt.org/vocab/unit/NUM-PER-HR"
"numberperhour","{#}.h-1","NUM-PER-HR","http://qudt.org/vocab/unit/NUM-PER-HR"
"numberperkilometersquared","{#}.km-2","NUM-PER-KiloM2","http://qudt.org/vocab/unit/NUM-PER-KiloM2"
"numberperkilometersquared","{#}.km-2","NUM-PER-KiloM2","http://qudt.org/vocab/unit/NUM-PER-KiloM2"
"number per kilometer squared","{#}.km-2","NUM-PER-KiloM2","http://qudt.org/vocab/unit/NUM-PER-KiloM2"
"{#}.km-2","{#}.km-2","NUM-PER-KiloM2","http://qudt.org/vocab/unit/NUM-PER-KiloM2"
"#/liter","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"number/liter","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"numberperliter","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"numberperliter","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"{#}.L-1","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"numberperliter","{#}.L-1","NUM-PER-L","http://qudt.org/vocab/unit/NUM-PER-L"
"numberpermeter","{#}.m-1","NUM-PER-M","http://qudt.org/vocab/unit/NUM-PER-M"
"number per meter","{#}.m-1","NUM-PER-M","http://qudt.org/vocab/unit/NUM-PER-M"
"{#}.m-1","{#}.m-1","NUM-PER-M","http://qudt.org/vocab/unit/NUM-PER-M"
"numberpermeter","{#}.m-1","NUM-PER-M","http://qudt.org/vocab/unit/NUM-PER-M"
"number per meter squared","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"#/m^2","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"numberpermetersquared","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"numberpersquaremeter","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"#/m2","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"# / square meter","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"numberpermetersquared","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"number per m2","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"{#}.m-2","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"numberpersquaremeter","{#}.m-2","NUM-PER-M2","http://qudt.org/vocab/unit/NUM-PER-M2"
"numberpermetersquaredperday","{#}.m-2.d-1","NUM-PER-M2-DAY","http://qudt.org/vocab/unit/NUM-PER-M2-DAY"
"numberpermetersquaredperday","{#}.m-2.d-1","NUM-PER-M2-DAY","http://qudt.org/vocab/unit/NUM-PER-M2-DAY"
"{#}.m-2.d-1","{#}.m-2.d-1","NUM-PER-M2-DAY","http://qudt.org/vocab/unit/NUM-PER-M2-DAY"
"number per m2 per day","{#}.m-2.d-1","NUM-PER-M2-DAY","http://qudt.org/vocab/unit/NUM-PER-M2-DAY"
"numberpermetercubed","{#}.m-3","NUM-PER-M3","http://qudt.org/vocab/unit/NUM-PER-M3"
"{#}.m-3","{#}.m-3","NUM-PER-M3","http://qudt.org/vocab/unit/NUM-PER-M3"
"numberpercubicmeter","{#}.m-3","NUM-PER-M3","http://qudt.org/vocab/unit/NUM-PER-M3"
"numberpermetercubed","{#}.m-3","NUM-PER-M3","http://qudt.org/vocab/unit/NUM-PER-M3"
"numberpermicroliter","{#}.uL-1","NUM-PER-MicroL","http://qudt.org/vocab/unit/NUM-PER-MicroL"
"{#}.uL-1","{#}.uL-1","NUM-PER-MicroL","http://qudt.org/vocab/unit/NUM-PER-MicroL"
"{#}.mg-1","{#}.mg-1","NUM-PER-MilliGM","http://qudt.org/vocab/unit/NUM-PER-MilliGM"
"{#}.nL-1","{#}.nL-1","NUM-PER-NanoL","http://qudt.org/vocab/unit/NUM-PER-NanoL"
"{#}.s-1","{#}.s-1","NUM-PER-SEC","http://qudt.org/vocab/unit/NUM-PER-SEC"
"numberperyear","{#}.a-1","NUM-PER-YR","http://qudt.org/vocab/unit/NUM-PER-YR"
"{#}.a-1","{#}.a-1","NUM-PER-YR","http://qudt.org/vocab/unit/NUM-PER-YR"
"numberperyear","{#}.a-1","NUM-PER-YR","http://qudt.org/vocab/unit/NUM-PER-YR"
NA,NA,"OCT","http://qudt.org/vocab/unit/OCT"
"Oe","Oe","OERSTED","http://qudt.org/vocab/unit/OERSTED"
"Oe.cm","Oe.cm","OERSTED-CentiM","http://qudt.org/vocab/unit/OERSTED-CentiM"
"Ohm","Ohm","OHM","http://qudt.org/vocab/unit/OHM"
"ohm","Ohm","OHM","http://qudt.org/vocab/unit/OHM"
"ohmmeter","Ohm.m","OHM-M","http://qudt.org/vocab/unit/OHM-M"
"ohm-meter","Ohm.m","OHM-M","http://qudt.org/vocab/unit/OHM-M"
"ohm-meters","Ohm.m","OHM-M","http://qudt.org/vocab/unit/OHM-M"
"Ohm.m","Ohm.m","OHM-M","http://qudt.org/vocab/unit/OHM-M"
"Ohm2.m.m-1","Ohm2.m.m-1","OHM-M2-PER-M","http://qudt.org/vocab/unit/OHM-M2-PER-M"
"nOhm","nOhm","OHM_Ab","http://qudt.org/vocab/unit/OHM_Ab"
NA,NA,"OHM_Stat","http://qudt.org/vocab/unit/OHM_Stat"
NA,NA,"OmaniRial","http://qudt.org/vocab/unit/OmaniRial"
NA,NA,"Ouguiya","http://qudt.org/vocab/unit/Ouguiya"
"[oz_av]","[oz_av]","OZ","http://qudt.org/vocab/unit/OZ"
"[oz_av].[ft_i]","[oz_av].[ft_i]","OZ-FT","http://qudt.org/vocab/unit/OZ-FT"
"[oz_av].[in_i]","[oz_av].[in_i]","OZ-IN","http://qudt.org/vocab/unit/OZ-IN"
"[oz_av].d-1","[oz_av].d-1","OZ-PER-DAY","http://qudt.org/vocab/unit/OZ-PER-DAY"
"[oz_av].[sft_i]-1","[oz_av].[sft_i]-1","OZ-PER-FT2","http://qudt.org/vocab/unit/OZ-PER-FT2"
"[oz_av].[gal_br]-1","[oz_av].[gal_br]-1","OZ-PER-GAL","http://qudt.org/vocab/unit/OZ-PER-GAL"
"[oz_av].[gal_br]-1","[oz_av].[gal_br]-1","OZ-PER-GAL_UK","http://qudt.org/vocab/unit/OZ-PER-GAL_UK"
"[oz_av].[gal_us]-1","[oz_av].[gal_us]-1","OZ-PER-GAL_US","http://qudt.org/vocab/unit/OZ-PER-GAL_US"
"[oz_av].h-1","[oz_av].h-1","OZ-PER-HR","http://qudt.org/vocab/unit/OZ-PER-HR"
"[oz_av].[cin_i]-1","[oz_av].[cin_i]-1","OZ-PER-IN3","http://qudt.org/vocab/unit/OZ-PER-IN3"
"[oz_av].min-1","[oz_av].min-1","OZ-PER-MIN","http://qudt.org/vocab/unit/OZ-PER-MIN"
"[oz_av].s-1","[oz_av].s-1","OZ-PER-SEC","http://qudt.org/vocab/unit/OZ-PER-SEC"
"[oz_av].[syd_i]-1","[oz_av].[syd_i]-1","OZ-PER-YD2","http://qudt.org/vocab/unit/OZ-PER-YD2"
"[oz_av].[cyd_i]-1","[oz_av].[cyd_i]-1","OZ-PER-YD3","http://qudt.org/vocab/unit/OZ-PER-YD3"
"[ozf_av]","[ozf_av]","OZ_F","http://qudt.org/vocab/unit/OZ_F"
"[ozf_av].[in_i]","[ozf_av].[in_i]","OZ_F-IN","http://qudt.org/vocab/unit/OZ_F-IN"
"[oz_tr]","[oz_tr]","OZ_TROY","http://qudt.org/vocab/unit/OZ_TROY"
"[foz_br]","[foz_br]","OZ_VOL_UK","http://qudt.org/vocab/unit/OZ_VOL_UK"
"[foz_br].d-1","[foz_br].d-1","OZ_VOL_UK-PER-DAY","http://qudt.org/vocab/unit/OZ_VOL_UK-PER-DAY"
"[foz_br].h-1","[foz_br].h-1","OZ_VOL_UK-PER-HR","http://qudt.org/vocab/unit/OZ_VOL_UK-PER-HR"
"[foz_br].min-1","[foz_br].min-1","OZ_VOL_UK-PER-MIN","http://qudt.org/vocab/unit/OZ_VOL_UK-PER-MIN"
"[foz_br].s-1","[foz_br].s-1","OZ_VOL_UK-PER-SEC","http://qudt.org/vocab/unit/OZ_VOL_UK-PER-SEC"
"[foz_us]","[foz_us]","OZ_VOL_US","http://qudt.org/vocab/unit/OZ_VOL_US"
"[foz_us].d-1","[foz_us].d-1","OZ_VOL_US-PER-DAY","http://qudt.org/vocab/unit/OZ_VOL_US-PER-DAY"
"[foz_us].h-1","[foz_us].h-1","OZ_VOL_US-PER-HR","http://qudt.org/vocab/unit/OZ_VOL_US-PER-HR"
"[foz_us].min-1","[foz_us].min-1","OZ_VOL_US-PER-MIN","http://qudt.org/vocab/unit/OZ_VOL_US-PER-MIN"
"[foz_us].s-1","[foz_us].s-1","OZ_VOL_US-PER-SEC","http://qudt.org/vocab/unit/OZ_VOL_US-PER-SEC"
"pascal","Pa","PA","http://qudt.org/vocab/unit/PA"
"pa","Pa","PA","http://qudt.org/vocab/unit/PA"
"Pa","Pa","PA","http://qudt.org/vocab/unit/PA"
"pa","Pa","PA","http://qudt.org/vocab/unit/PA"
"Pa.L.s-1","Pa.L.s-1","PA-L-PER-SEC","http://qudt.org/vocab/unit/PA-L-PER-SEC"
"Pa.m","Pa.m","PA-M","http://qudt.org/vocab/unit/PA-M"
"Pa.m.s-1","Pa.m.s-1","PA-M-PER-SEC","http://qudt.org/vocab/unit/PA-M-PER-SEC"
"Pa.m.s-2","Pa.m.s-2","PA-M-PER-SEC2","http://qudt.org/vocab/unit/PA-M-PER-SEC2"
"Pa.m3.s-1","Pa.m3.s-1","PA-M3-PER-SEC","http://qudt.org/vocab/unit/PA-M3-PER-SEC"
"Pa.bar-1","Pa.bar-1","PA-PER-BAR","http://qudt.org/vocab/unit/PA-PER-BAR"
"Pa.h-1","Pa.h-1","PA-PER-HR","http://qudt.org/vocab/unit/PA-PER-HR"
"Pa.K-1","Pa.K-1","PA-PER-K","http://qudt.org/vocab/unit/PA-PER-K"
"Pa/m","Pa/m","PA-PER-M","http://qudt.org/vocab/unit/PA-PER-M"
"Pa/m","Pa.m-1","PA-PER-M","http://qudt.org/vocab/unit/PA-PER-M"
"Pa.m-1","Pa/m","PA-PER-M","http://qudt.org/vocab/unit/PA-PER-M"
"Pa.m-1","Pa.m-1","PA-PER-M","http://qudt.org/vocab/unit/PA-PER-M"
"Pa.min-1","Pa.min-1","PA-PER-MIN","http://qudt.org/vocab/unit/PA-PER-MIN"
"Pa.s-1","Pa.s-1","PA-PER-SEC","http://qudt.org/vocab/unit/PA-PER-SEC"
"Pa.s-1","Pa/s","PA-PER-SEC","http://qudt.org/vocab/unit/PA-PER-SEC"
"Pa/s","Pa.s-1","PA-PER-SEC","http://qudt.org/vocab/unit/PA-PER-SEC"
"Pa/s","Pa/s","PA-PER-SEC","http://qudt.org/vocab/unit/PA-PER-SEC"
"Pa.s","Pa.s","PA-SEC","http://qudt.org/vocab/unit/PA-SEC"
"Pa.s.bar-1","Pa.s.bar-1","PA-SEC-PER-BAR","http://qudt.org/vocab/unit/PA-SEC-PER-BAR"
"P.s.m-1","P.s.m-1","PA-SEC-PER-M","http://qudt.org/vocab/unit/PA-SEC-PER-M"
"Pa.s.m-3","Pa.s.m-3","PA-SEC-PER-M3","http://qudt.org/vocab/unit/PA-SEC-PER-M3"
"Pa2.s-2","Pa2.s-2","PA2-PER-SEC2","http://qudt.org/vocab/unit/PA2-PER-SEC2"
"Pa2.s","Pa2.s","PA2-SEC","http://qudt.org/vocab/unit/PA2-SEC"
NA,NA,"Paanga","http://qudt.org/vocab/unit/Paanga"
NA,NA,"PAB","http://qudt.org/vocab/unit/PAB"
NA,NA,"PakistanRupee","http://qudt.org/vocab/unit/PakistanRupee"
"[oz_tr]{Pd}","[oz_tr]{Pd}","Palladium-OunceTroy","http://qudt.org/vocab/unit/Palladium-OunceTroy"
"pc","pc","PARSEC","http://qudt.org/vocab/unit/PARSEC"
NA,NA,"Pataca","http://qudt.org/vocab/unit/Pataca"
"[pca]","[pca]","PCA","http://qudt.org/vocab/unit/PCA"
"[lb_av].[ft_i].s-2","[lb_av].[ft_i].s-2","PDL","http://qudt.org/vocab/unit/PDL"
"[lb_av].[ft_i].s-2.[sft_i]-1","[lb_av].[ft_i].s-2.[sft_i]-1","PDL-PER-FT2","http://qudt.org/vocab/unit/PDL-PER-FT2"
NA,NA,"PebiBYTE","http://qudt.org/vocab/unit/PebiBYTE"
"[pwt_tr]","[pwt_tr]","Pennyweight","http://qudt.org/vocab/unit/Pennyweight"
"Ao-1","Ao-1","PER-ANGSTROM","http://qudt.org/vocab/unit/PER-ANGSTROM"
"bar-1","bar-1","PER-BAR","http://qudt.org/vocab/unit/PER-BAR"
"/cm","cm-1","PER-CentiM","http://qudt.org/vocab/unit/PER-CentiM"
"/cm","/cm","PER-CentiM","http://qudt.org/vocab/unit/PER-CentiM"
"cm-1","cm-1","PER-CentiM","http://qudt.org/vocab/unit/PER-CentiM"
"cm-1","/cm","PER-CentiM","http://qudt.org/vocab/unit/PER-CentiM"
"cm-3","cm-3","PER-CentiM3","http://qudt.org/vocab/unit/PER-CentiM3"
"perday","d-1","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"perday","/d","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"/d","d-1","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"/d","/d","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"perday","d-1","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"perday","/d","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"per day","d-1","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"per day","/d","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"d-1","d-1","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"d-1","/d","PER-DAY","http://qudt.org/vocab/unit/PER-DAY"
"[cft_i]-1","[cft_i]-1","PER-FT3","http://qudt.org/vocab/unit/PER-FT3"
"GeV-2","GeV-2","PER-GigaEV2","http://qudt.org/vocab/unit/PER-GigaEV2"
"g-1","g-1","PER-GM","http://qudt.org/vocab/unit/PER-GM"
"H-1","H-1","PER-H","http://qudt.org/vocab/unit/PER-H"
"h-1","/h","PER-HR","http://qudt.org/vocab/unit/PER-HR"
"h-1","h-1","PER-HR","http://qudt.org/vocab/unit/PER-HR"
"/h","/h","PER-HR","http://qudt.org/vocab/unit/PER-HR"
"/h","h-1","PER-HR","http://qudt.org/vocab/unit/PER-HR"
"[cin_i]-1","[cin_i]-1","PER-IN3","http://qudt.org/vocab/unit/PER-IN3"
"J-1.m-3","J-1.m-3","PER-J-M3","http://qudt.org/vocab/unit/PER-J-M3"
"K-1","K-1","PER-K","http://qudt.org/vocab/unit/PER-K"
"/km","/km","PER-KiloM","http://qudt.org/vocab/unit/PER-KiloM"
"/km","km-1","PER-KiloM","http://qudt.org/vocab/unit/PER-KiloM"
"km-1","/km","PER-KiloM","http://qudt.org/vocab/unit/PER-KiloM"
"km-1","km-1","PER-KiloM","http://qudt.org/vocab/unit/PER-KiloM"
NA,NA,"PER-KiloV-A-HR","http://qudt.org/vocab/unit/PER-KiloV-A-HR"
"L-1","L-1","PER-L","http://qudt.org/vocab/unit/PER-L"
"reciprocalmeter","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"reciprocalmeter","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"/m","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"/m","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"per meter","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"per meter","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"m-1","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"m-1","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"reciprocalmeter","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"reciprocalmeter","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"permeter","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"permeter","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"permeter","m-1","PER-M","http://qudt.org/vocab/unit/PER-M"
"permeter","/m","PER-M","http://qudt.org/vocab/unit/PER-M"
"m-1.K-1","m-1.K-1","PER-M-K","http://qudt.org/vocab/unit/PER-M-K"
"m-1.nm-1","m-1.nm-1","PER-M-NanoM","http://qudt.org/vocab/unit/PER-M-NanoM"
"m-1.nm-1.sr-1","m-1.nm-1.sr-1","PER-M-NanoM-SR","http://qudt.org/vocab/unit/PER-M-NanoM-SR"
"m-1.s-1","m-1.s-1","PER-M-SEC","http://qudt.org/vocab/unit/PER-M-SEC"
"m-1.sr-1","m-1.sr-1","PER-M-SR","http://qudt.org/vocab/unit/PER-M-SR"
"persquaremeter","/m2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"persquaremeter","m-2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"permetersquared","/m2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"permetersquared","m-2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"/m2","/m2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"/m2","m-2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"m-2","/m2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"m-2","m-2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"/m2","/m2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"/m2","m-2","PER-M2","http://qudt.org/vocab/unit/PER-M2"
"m-2.s-1","m-2.s-1","PER-M2-SEC","http://qudt.org/vocab/unit/PER-M2-SEC"
"m-3","/m3","PER-M3","http://qudt.org/vocab/unit/PER-M3"
"m-3","m-3","PER-M3","http://qudt.org/vocab/unit/PER-M3"
"/m3","/m3","PER-M3","http://qudt.org/vocab/unit/PER-M3"
"/m3","m-3","PER-M3","http://qudt.org/vocab/unit/PER-M3"
"m-3.s-1","m-3.s-1","PER-M3-SEC","http://qudt.org/vocab/unit/PER-M3-SEC"
"um-1","/um","PER-MicroM","http://qudt.org/vocab/unit/PER-MicroM"
"um-1","um-1","PER-MicroM","http://qudt.org/vocab/unit/PER-MicroM"
"/um","/um","PER-MicroM","http://qudt.org/vocab/unit/PER-MicroM"
"/um","um-1","PER-MicroM","http://qudt.org/vocab/unit/PER-MicroM"
"umol-1.L-1","umol-1.L-1","PER-MicroMOL-L","http://qudt.org/vocab/unit/PER-MicroMOL-L"
NA,NA,"PER-MILLE-PER-PSI","http://qudt.org/vocab/unit/PER-MILLE-PER-PSI"
"/mm","mm-1","PER-MilliM","http://qudt.org/vocab/unit/PER-MilliM"
"/mm","/mm","PER-MilliM","http://qudt.org/vocab/unit/PER-MilliM"
"mm-1","mm-1","PER-MilliM","http://qudt.org/vocab/unit/PER-MilliM"
"mm-1","/mm","PER-MilliM","http://qudt.org/vocab/unit/PER-MilliM"
"mm-3","mm-3","PER-MilliM3","http://qudt.org/vocab/unit/PER-MilliM3"
"ms-1","ms-1","PER-MilliSEC","http://qudt.org/vocab/unit/PER-MilliSEC"
"min-1","min-1","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"min-1","/min","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"perminute","min-1","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"perminute","/min","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"/min","min-1","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"/min","/min","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"per min","min-1","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"per min","/min","PER-MIN","http://qudt.org/vocab/unit/PER-MIN"
"mo-1","mo-1","PER-MO","http://qudt.org/vocab/unit/PER-MO"
"mol-1","mol-1","PER-MOL","http://qudt.org/vocab/unit/PER-MOL"
"pernanometer","nm-1","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"pernanometer","/nm","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"pernanometer","nm-1","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"pernanometer","/nm","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"nm-1","nm-1","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"nm-1","/nm","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"/nm","nm-1","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"/nm","/nm","PER-NanoM","http://qudt.org/vocab/unit/PER-NanoM"
"Pa-1","Pa-1","PER-PA","http://qudt.org/vocab/unit/PER-PA"
"Pa-1.s-1","Pa-1.s-1","PER-PA-SEC","http://qudt.org/vocab/unit/PER-PA-SEC"
"/pm","/pm","PER-PicoM","http://qudt.org/vocab/unit/PER-PicoM"
"/pm","pm-1","PER-PicoM","http://qudt.org/vocab/unit/PER-PicoM"
"pm-1","/pm","PER-PicoM","http://qudt.org/vocab/unit/PER-PicoM"
"pm-1","pm-1","PER-PicoM","http://qudt.org/vocab/unit/PER-PicoM"
