"QK_EDI","QK_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"MolarRatio","RelativeHumidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeHumidity"
"MolarRatio","RelativeMassConcentrationOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMassConcentrationOfVapour"
"MolarRatio","RelativeMassDefect","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMassDefect"
"MolarRatio","RelativeMassDensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMassDensity"
"MolarRatio","RelativeMassExcess","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMassExcess"
"MolarRatio","RelativeMassRatioOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMassRatioOfVapour"
"MolarRatio","RelativeMolecularMass","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativeMolecularMass"
"MolarRatio","RelativePartialPressure","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/RelativePartialPressure"
"MolarRatio","ResistanceRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ResistanceRatio"
"MolarRatio","ResonanceEscapeProbability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbability"
"MolarRatio","ResonanceEscapeProbabilityForFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbabilityForFission"
"MolarRatio","ReynoldsNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ReynoldsNumber"
"MolarRatio","SecondStageMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SecondStageMassRatio"
"MolarRatio","ServiceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ServiceFactor"
"MolarRatio","ShannonDiversityIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ShannonDiversityIndex"
"MolarRatio","ShearStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ShearStrain"
"MolarRatio","Short-RangeOrderParameter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Short-RangeOrderParameter"
"MolarRatio","SignalDetectionThreshold","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SignalDetectionThreshold"
"MolarRatio","SingleStageLauncherMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SingleStageLauncherMassRatio"
"MolarRatio","SolidAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SolidAngle"
"MolarRatio","SoundExposureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SoundExposureLevel"
"MolarRatio","SoundPowerLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SoundPowerLevel"
"MolarRatio","SoundPressureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SoundPressureLevel"
"MolarRatio","SoundReductionIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SoundReductionIndex"
"MolarRatio","SpecificHeatsRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SpecificHeatsRatio"
"MolarRatio","SpectralLuminousEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SpectralLuminousEfficiency"
"MolarRatio","SpeedRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SpeedRatio"
"MolarRatio","SpinQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SpinQuantumNumber"
"MolarRatio","StandardAbsoluteActivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StandardAbsoluteActivity"
"MolarRatio","StateOfCharge","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StateOfCharge"
"MolarRatio","StaticFrictionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StaticFrictionCoefficient"
"MolarRatio","StatisticalWeight","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StatisticalWeight"
"MolarRatio","StoichiometricNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StoichiometricNumber"
"MolarRatio","Strain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Strain"
"MolarRatio","StructuralEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StructuralEfficiency"
"MolarRatio","StructureFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/StructureFactor"
"MolarRatio","SunProtectionFactorOfAProduct","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SunProtectionFactorOfAProduct"
"MolarRatio","SymbolTransmissionRate","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/SymbolTransmissionRate"
"MolarRatio","TemperatureRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TemperatureRatio"
"MolarRatio","ThermalDiffusionFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThermalDiffusionFactor"
"MolarRatio","ThermalDiffusionRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThermalDiffusionRatio"
"MolarRatio","ThermalEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThermalEfficiency"
"MolarRatio","ThermalUtilizationFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThermalUtilizationFactor"
"MolarRatio","ThermalUtilizationFactorForFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThermalUtilizationFactorForFission"
"MolarRatio","ThrustToWeightRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/ThrustToWeightRatio"
"MolarRatio","Tilt","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Tilt"
"MolarRatio","TimeRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TimeRatio"
"MolarRatio","TotalAngularMomentumQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TotalAngularMomentumQuantumNumber"
"MolarRatio","TotalIonization","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TotalIonization"
"MolarRatio","TrafficIntensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TrafficIntensity"
"MolarRatio","Transmittance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Transmittance"
"MolarRatio","TransmittanceDensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/TransmittanceDensity"
"MolarRatio","Turbidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Turbidity"
"MolarRatio","Turns","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/Turns"
"MolarRatio","VoltageRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/VoltageRatio"
"MolarRatio","VolumeFlowRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/VolumeFlowRatio"
"MolarRatio","VolumeFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/VolumeFraction"
"MolarRatio","VolumeStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MolarRatio","http://qudt.org/vocab/quantitykind/VolumeStrain"
"MolarVolumetricRate","CatalyticActivityConcentration","A1E0L-3I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A1E0L-3I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/MolarVolumetricRate","http://qudt.org/vocab/quantitykind/CatalyticActivityConcentration"
"PhotonFluxDensity","MolarFluxDensity","A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/PhotonFluxDensity","http://qudt.org/vocab/quantitykind/MolarFluxDensity"
"PhotonFluxDensity","PhotosyntheticPhotonFluxDensity","A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/PhotonFluxDensity","http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFluxDensity"
"PhotosyntheticPhotonFluxDensity","MolarFluxDensity","A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFluxDensity","http://qudt.org/vocab/quantitykind/MolarFluxDensity"
"PhotosyntheticPhotonFluxDensity","PhotosyntheticPhotonFluxDensity","A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/dimensionvector/A1E0L-2I0M0H0T-1D0","http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFluxDensity","http://qudt.org/vocab/quantitykind/PhotosyntheticPhotonFluxDensity"
"SpecificRadioactivity","ActivityRelatedByMass","A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/quantitykind/SpecificRadioactivity","http://qudt.org/vocab/quantitykind/ActivityRelatedByMass"
"SpecificRadioactivity","MassicActivity","A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/quantitykind/SpecificRadioactivity","http://qudt.org/vocab/quantitykind/MassicActivity"
"SpecificRadioactivity","SpecificActivity","A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T-1D0","http://qudt.org/vocab/quantitykind/SpecificRadioactivity","http://qudt.org/vocab/quantitykind/SpecificActivity"
"SpecificVolumeLength","MassAbsorptionCoefficient","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/MassAbsorptionCoefficient"
"SpecificVolumeLength","MassAttenuationCoefficient","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/MassAttenuationCoefficient"
"SpecificVolumeLength","MassEnergyTransferCoefficient","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/MassEnergyTransferCoefficient"
"SpecificVolumeLength","MolarOpticalRotationalAbility","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/MolarOpticalRotationalAbility"
"SpecificVolumeLength","SpecificOpticalRotatoryPower","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/SpecificOpticalRotatoryPower"
"SpecificVolumeLength","SpecificSurfaceArea","A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M-1H0T0D0","http://qudt.org/vocab/quantitykind/SpecificVolumeLength","http://qudt.org/vocab/quantitykind/SpecificSurfaceArea"
"TimeRatio","Absorptance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Absorptance"
"TimeRatio","Acidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Acidity"
"TimeRatio","ActivityCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ActivityCoefficient"
"TimeRatio","AmountOfBiologicallyActiveSubstance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AmountOfBiologicallyActiveSubstance"
"TimeRatio","AmountOfCloudCover","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AmountOfCloudCover"
"TimeRatio","AmountOfSubstanceFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AmountOfSubstanceFraction"
"TimeRatio","Angle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Angle"
"TimeRatio","AngleOfAttack","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AngleOfAttack"
"TimeRatio","AngleOfOpticalRotation","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AngleOfOpticalRotation"
"TimeRatio","AngularDistance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AngularDistance"
"TimeRatio","AreaRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AreaRatio"
"TimeRatio","Asset","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Asset"
"TimeRatio","AtomicNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AtomicNumber"
"TimeRatio","AtomScatteringFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AtomScatteringFactor"
"TimeRatio","AuditoryThresholds","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AuditoryThresholds"
"TimeRatio","AverageLogarithmicEnergyDecrement","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/AverageLogarithmicEnergyDecrement"
"TimeRatio","Azimuth","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Azimuth"
"TimeRatio","Basicity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/Basicity"
"TimeRatio","BevelGearPitchAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BevelGearPitchAngle"
"TimeRatio","BindingFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BindingFraction"
"TimeRatio","BioconcentrationFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BioconcentrationFactor"
"TimeRatio","BitDataVolume","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BitDataVolume"
"TimeRatio","BraggAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BraggAngle"
"TimeRatio","BucklingFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/BucklingFactor"
"TimeRatio","ByteDataVolume","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/TimeRatio","http://qudt.org/vocab/quantitykind/ByteDataVolume"
